id	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZNF575	0.239993531	0.648656029	7.7226524	8.33E-14	3.93E-13	20.51650979
GLOD5	-0.818709934	1.15026674	-7.721582539	8.40E-14	3.96E-13	20.50928832
E2F2	0.523605301	0.523888548	7.721404283	8.41E-14	3.96E-13	20.50808518
ZNF32	0.634901406	3.164100963	7.720795894	8.44E-14	3.98E-13	20.50397902
BBOX1	-1.732508306	2.02310645	-7.720785452	8.44E-14	3.98E-13	20.50390854
SPG21	0.4889757	4.542007547	7.720095609	8.48E-14	3.99E-13	20.49925292
RDM1	0.481730558	0.464506084	7.719903583	8.49E-14	4.00E-13	20.49795703
UNG	0.687772708	3.940402185	7.718139967	8.60E-14	4.05E-13	20.48605636
IL33	-1.113046647	1.677211431	-7.717829191	8.62E-14	4.05E-13	20.48395949
CDC5L	0.64939162	3.082799266	7.717381656	8.64E-14	4.06E-13	20.48093999
CALU	0.86297358	3.818603575	7.716954893	8.67E-14	4.08E-13	20.47806077
HMGCL	-0.852144902	4.672184117	-7.71594288	8.73E-14	4.10E-13	20.47123354
NR2F6	0.773101469	4.872996276	7.714867874	8.79E-14	4.13E-13	20.46398208
TXNL4B	0.526311292	2.179281047	7.714851936	8.79E-14	4.13E-13	20.46387458
MRPL49	0.593510905	3.99474407	7.714127968	8.84E-14	4.15E-13	20.45899148
SPATA25	0.68152696	1.049709136	7.713884903	8.85E-14	4.16E-13	20.45735211
DTNA	0.804463184	1.056686566	7.712923505	8.91E-14	4.18E-13	20.45086826
PACS1	0.788006946	2.280566513	7.710217311	9.08E-14	4.26E-13	20.43262045
MRPL45	0.63322642	4.424993774	7.709560091	9.12E-14	4.28E-13	20.42818955
PTPRG	0.731907452	1.518331919	7.70904629	9.15E-14	4.29E-13	20.42472576
SS18L2	0.532002932	2.515268227	7.705397484	9.38E-14	4.40E-13	20.40013237
KANSL1	0.4537724	1.075307673	7.704927783	9.41E-14	4.41E-13	20.39696716
AMT	0.034311832	0.03937872	7.704492991	9.44E-14	4.43E-13	20.39403733
ZNF440	0.318193596	0.703611578	7.704377249	9.45E-14	4.43E-13	20.39325743
ALPL	-1.693963094	3.401587229	-7.703948084	9.48E-14	4.44E-13	20.39036566
TRAFD1	0.685981165	2.659469495	7.703767574	9.49E-14	4.45E-13	20.38914941
ADSS2	0.748347492	2.944437168	7.703383974	9.51E-14	4.46E-13	20.38656482
HNRNPA1L3	0.422334739	0.811458123	7.702336675	9.58E-14	4.49E-13	20.3795089
CENPP	0.171378655	0.236859733	7.702225043	9.59E-14	4.49E-13	20.37875685
BRSK1	0.384708379	0.461758133	7.702187224	9.59E-14	4.49E-13	20.37850207
PSMC3IP	0.461843901	0.56742968	7.701787783	9.62E-14	4.50E-13	20.37581116
GADD45GIP1	0.902890419	4.795205776	7.701419262	9.64E-14	4.51E-13	20.37332865
TMEM87A	0.597684958	2.103112744	7.69631024	9.99E-14	4.67E-13	20.33892133
LRFN3	0.600197803	1.742536985	7.696043495	1.00E-13	4.68E-13	20.33712537
TRAPPC2L	0.65469993	2.951539085	7.695837854	1.00E-13	4.68E-13	20.33574085
ATF3	-1.141354414	3.145379192	-7.695568091	1.00E-13	4.69E-13	20.33392466
BAD	0.623911936	2.652927973	7.695336419	1.01E-13	4.70E-13	20.33236496
WAC	0.585259847	2.883984064	7.694070007	1.01E-13	4.74E-13	20.32383963
NIN	0.628246175	1.280809813	7.692741335	1.02E-13	4.78E-13	20.31489631
UBXN2B	0.763480612	2.708417311	7.691792886	1.03E-13	4.81E-13	20.30851298
RPS15	0.891646179	6.486057378	7.691473112	1.03E-13	4.82E-13	20.30636095
PDE2A	-0.610298908	1.055378564	-7.691142555	1.03E-13	4.83E-13	20.30413642
MKKS	0.523856951	1.29403079	7.689833998	1.04E-13	4.87E-13	20.29533101
ENO3	-1.486918268	2.376946067	-7.687068608	1.06E-13	4.96E-13	20.27672613
KANTR	0.358039254	0.583032077	7.686449223	1.07E-13	4.98E-13	20.27255975
GLE1	0.550944493	2.972352656	7.686276075	1.07E-13	4.99E-13	20.27139509
CTNNA3	-0.374317741	0.19182748	-7.686206822	1.07E-13	4.99E-13	20.27092927
RASGRF2	0.464935371	0.554123772	7.685969756	1.07E-13	5.00E-13	20.26933472
TRA2A	0.57385398	3.313567687	7.684600036	1.08E-13	5.04E-13	20.26012243
SDAD1	0.584164012	3.005503858	7.682716495	1.10E-13	5.11E-13	20.24745638
LMAN2L	0.552184901	3.173521001	7.682241193	1.10E-13	5.12E-13	20.24426053
SRSF3	0.571730385	4.30145728	7.681106735	1.11E-13	5.16E-13	20.23663324
EFNA3	0.775796519	0.918322465	7.680854594	1.11E-13	5.17E-13	20.23493814
POLR1G	0.48100155	0.881816004	7.679357679	1.12E-13	5.22E-13	20.2248755
DDX50	0.579693218	3.085685645	7.675695199	1.15E-13	5.35E-13	20.20026161
CYREN	0.627343326	1.940255207	7.674429884	1.16E-13	5.40E-13	20.19176005
IL1RN	-1.442752243	3.730758626	-7.671727098	1.18E-13	5.50E-13	20.17360377
MGAT5	0.822183998	1.6624151	7.671141197	1.19E-13	5.52E-13	20.16966855
PPIC	0.778363323	3.572496166	7.669553004	1.20E-13	5.58E-13	20.15900255
PRDM10	0.377029559	0.941220858	7.668846151	1.21E-13	5.60E-13	20.15425599
DIP2A	0.444755634	1.055066294	7.66779404	1.21E-13	5.64E-13	20.14719162
ADAT2	0.396127667	0.651097517	7.667542273	1.22E-13	5.65E-13	20.14550125
CAP1	0.630627591	5.305729224	7.667429267	1.22E-13	5.65E-13	20.14474254
NEPRO	0.483509016	2.069277711	7.66547086	1.23E-13	5.73E-13	20.13159528
GTF3C6	0.867852985	5.012568957	7.664537811	1.24E-13	5.76E-13	20.1253324
IMPA1	0.652543069	2.840787803	7.663932166	1.25E-13	5.79E-13	20.12126745
DHDDS	0.540549309	2.426000018	7.663356811	1.25E-13	5.81E-13	20.11740602
IFT172	0.365792435	0.665150618	7.659035544	1.29E-13	5.98E-13	20.08841134
NUCB2	0.828487616	2.890681593	7.6587163	1.29E-13	5.99E-13	20.08626977
NOX4	0.27252594	0.272381744	7.655991453	1.32E-13	6.10E-13	20.06799362
CELSR3	0.514737446	0.497662929	7.650392371	1.37E-13	6.34E-13	20.03045474
DLG5	0.809570802	1.110102533	7.65023605	1.37E-13	6.34E-13	20.02940699
TRAF5	0.574906776	0.757414348	7.650072932	1.37E-13	6.35E-13	20.0283137
AMMECR1L	0.536116347	2.23246659	7.64968778	1.37E-13	6.36E-13	20.02573231
ZNF516	0.527190686	1.46651941	7.648397604	1.39E-13	6.42E-13	20.0170859
TMEM237	0.522826258	0.88572917	7.647099418	1.40E-13	6.48E-13	20.00838694
HP	-2.587035675	9.530147955	-7.646728537	1.40E-13	6.49E-13	20.00590191
GRB10	0.612132083	2.691542188	7.643019712	1.44E-13	6.65E-13	19.98105664
ABHD16A	0.159583339	0.237813483	7.642996499	1.44E-13	6.65E-13	19.98090116
ATP6V1A	0.576302162	3.69373932	7.642955486	1.44E-13	6.65E-13	19.98062647
ZNF655	0.564081716	2.065950632	7.64107398	1.46E-13	6.74E-13	19.9680259
CDK11B	0.578826119	2.667476991	7.64041805	1.46E-13	6.77E-13	19.96363364
MICOS13	0.742108141	4.987517907	7.639961288	1.47E-13	6.79E-13	19.96057523
TCTA	0.664755982	4.049001237	7.639762815	1.47E-13	6.79E-13	19.95924632
PLXNC1	0.845981273	1.099069731	7.637458305	1.49E-13	6.90E-13	19.94381806
TRMT2B	0.615891294	1.832373629	7.637131769	1.50E-13	6.91E-13	19.94163225
EBF2	0.22142165	0.199617046	7.637035483	1.50E-13	6.92E-13	19.94098773
POLA1	0.396588309	0.645142355	7.635268649	1.52E-13	7.00E-13	19.92916198
CEP152	0.302029719	0.379945749	7.635039452	1.52E-13	7.01E-13	19.92762808
AFM	-2.098512681	5.464626468	-7.633846103	1.53E-13	7.06E-13	19.91964213
U2AF1L4	0.331584802	0.575505723	7.632979882	1.54E-13	7.10E-13	19.91384593
B4GAT1	0.736767304	4.104780727	7.632173919	1.55E-13	7.14E-13	19.90845338
P2RY13	-0.623562074	0.725210095	-7.631410519	1.56E-13	7.18E-13	19.90334601
UNC119	0.823117432	2.112954229	7.630257972	1.57E-13	7.23E-13	19.89563587
MTA1	0.62093643	1.966351565	7.628937413	1.58E-13	7.30E-13	19.88680287
DUSP1	-1.374674364	6.425066408	-7.627701061	1.60E-13	7.36E-13	19.87853416
DTX1	-1.353989943	1.976506336	-7.625954967	1.62E-13	7.44E-13	19.86685803
CCM2L	0.353183037	0.68199574	7.625443433	1.62E-13	7.47E-13	19.86343779
MAT1A	-1.654575481	7.49402026	-7.624102847	1.64E-13	7.53E-13	19.85447512
SLIRP	0.696845327	3.718296433	7.622591611	1.65E-13	7.61E-13	19.84437298
TYMS	0.823714425	1.128198275	7.621727996	1.66E-13	7.65E-13	19.83860067
FAIM	0.677378441	1.43377231	7.621655225	1.66E-13	7.65E-13	19.83811429
LPCAT1	1.192978823	2.436502461	7.619679282	1.69E-13	7.76E-13	19.82490925
TRAF3IP1	0.465322397	1.871241476	7.618246443	1.70E-13	7.83E-13	19.81533534
PHTF2	0.514421725	1.136848663	7.617110741	1.72E-13	7.89E-13	19.8077478
OAZ1	0.770227146	6.273171504	7.615852963	1.73E-13	7.96E-13	19.79934568
QRSL1	0.48589606	1.913326343	7.615437953	1.74E-13	7.98E-13	19.79657359
GCH1	-1.167331334	3.550739122	-7.614521543	1.75E-13	8.02E-13	19.79045277
CDH13	0.331979771	0.353787658	7.613878111	1.75E-13	8.06E-13	19.78615554
HSPD1	0.653009593	5.999498039	7.613011278	1.76E-13	8.10E-13	19.78036673
MOCS3	0.397786562	1.486025334	7.611761412	1.78E-13	8.17E-13	19.77202087
MRPL38	0.213798954	0.291272838	7.607046665	1.84E-13	8.44E-13	19.74054793
ZNF280C	0.325769952	0.568496736	7.606655696	1.84E-13	8.46E-13	19.73793871
ZNF674	0.199234613	0.488532417	7.605790278	1.85E-13	8.50E-13	19.73216351
RRP1B	0.616032326	2.605478568	7.605721697	1.85E-13	8.51E-13	19.73170587
NSMCE1	0.650804911	3.722924302	7.60461499	1.87E-13	8.57E-13	19.72432125
CEP162	0.397273741	0.799562477	7.604053696	1.88E-13	8.60E-13	19.72057626
P2RX4	0.779571327	2.017983148	7.603934321	1.88E-13	8.60E-13	19.71977981
UBFD1	0.600690276	2.512643107	7.602358283	1.90E-13	8.69E-13	19.70926565
SUZ12	0.688780311	2.380155994	7.601071654	1.91E-13	8.77E-13	19.70068344
CD248	1.034837883	2.24097894	7.600142399	1.93E-13	8.82E-13	19.6944857
ZNF821	0.229364599	0.403621058	7.599864632	1.93E-13	8.84E-13	19.69263323
RPL18A	0.960645408	5.900171292	7.599227722	1.94E-13	8.87E-13	19.68838576
COX7A2	0.752356918	5.679478374	7.599003348	1.94E-13	8.88E-13	19.6868895
TAF6L	0.442687134	1.982370944	7.598361657	1.95E-13	8.92E-13	19.68261052
GZF1	0.403869315	1.619253655	7.597528691	1.96E-13	8.97E-13	19.67705647
LYRM2	0.466319619	1.783350901	7.597316556	1.96E-13	8.98E-13	19.67564206
TEF	0.907703236	2.974934723	7.597028991	1.97E-13	9.00E-13	19.67372479
THAP4	0.52172904	3.942975206	7.595789409	1.98E-13	9.07E-13	19.66546077
ZNF485	0.398301544	0.759042037	7.595200987	1.99E-13	9.10E-13	19.66153825
ZSCAN21	0.540308889	1.417442769	7.594413571	2.00E-13	9.15E-13	19.65628956
ASF1A	0.650493352	2.583650205	7.594092783	2.01E-13	9.17E-13	19.6541514
ARPC4	0.710986124	4.27245496	7.593677268	2.01E-13	9.19E-13	19.65138195
DEPDC1B	0.968225704	0.996099467	7.593624507	2.01E-13	9.19E-13	19.6510303
SMIM27	0.222001311	0.522723165	7.592451314	2.03E-13	9.26E-13	19.64321152
CLCN2	0.368326587	0.556948502	7.592417394	2.03E-13	9.26E-13	19.64298547
TRAPPC1	0.733398524	4.722020864	7.591497265	2.04E-13	9.32E-13	19.6368539
MESP2	0.655932117	0.648390237	7.591163069	2.05E-13	9.34E-13	19.63462702
FBLIM1	1.226961195	2.385536278	7.59045957	2.06E-13	9.38E-13	19.62993957
UCN	0.705217031	1.098799914	7.588560284	2.08E-13	9.50E-13	19.61728617
IRF8	-0.911899081	1.979420838	-7.588533591	2.08E-13	9.50E-13	19.61710836
DMGDH	-1.432001463	3.765840696	-7.587532052	2.10E-13	9.56E-13	19.61043691
AMPD2	0.607319521	2.46576142	7.587418427	2.10E-13	9.57E-13	19.60968007
PTDSS1	0.72680979	3.674225051	7.58602895	2.12E-13	9.66E-13	19.6004257
NDUFAF8	0.929979897	4.151819586	7.585971559	2.12E-13	9.66E-13	19.60004348
APRT	0.780071479	5.595697473	7.585124596	2.13E-13	9.71E-13	19.59440309
EIF3J	0.508912829	4.017812633	7.584866308	2.14E-13	9.73E-13	19.59268311
GNB2	0.621942983	5.730160571	7.5845065	2.14E-13	9.75E-13	19.59028716
EOGT	0.4972896	1.226263346	7.582882523	2.17E-13	9.85E-13	19.57947422
KIF15	0.67188027	0.659475051	7.582227456	2.18E-13	9.90E-13	19.57511308
MCMDC2	0.221774109	0.291220966	7.581716368	2.18E-13	9.93E-13	19.57171068
FAM234A	0.681865212	3.71205718	7.58119734	2.19E-13	9.96E-13	19.56825561
EEF1E1	0.689695862	1.479117347	7.579778055	2.21E-13	1.01E-12	19.55880861
DBP	0.751748512	1.782810059	7.579596455	2.21E-13	1.01E-12	19.55759995
AGO1	0.501210852	1.45269936	7.575769304	2.27E-13	1.03E-12	19.53213294
NDUFS4	0.677552723	5.230637135	7.574199218	2.30E-13	1.04E-12	19.52168795
ZNF280D	0.362305966	1.032667818	7.574090208	2.30E-13	1.04E-12	19.52096281
TMEM50B	0.547411713	2.557468861	7.573559757	2.31E-13	1.05E-12	19.5174344
ZNF527	0.26247886	0.585837547	7.573376645	2.31E-13	1.05E-12	19.51621643
RAPGEF3	0.303016497	0.503800012	7.573090978	2.31E-13	1.05E-12	19.51431637
JCHAIN	-2.00849741	2.338989444	-7.572743219	2.32E-13	1.05E-12	19.51200338
PRELID3B	0.672774324	3.779211412	7.572137439	2.33E-13	1.06E-12	19.50797446
SUFU	0.441788624	1.58876644	7.571877781	2.33E-13	1.06E-12	19.5062476
NT5M	0.730830712	1.143301666	7.571440077	2.34E-13	1.06E-12	19.50333675
USP1	0.788590149	2.608656476	7.570239942	2.36E-13	1.07E-12	19.49535617
BCL2L2	0.577315109	2.109440075	7.569153634	2.38E-13	1.08E-12	19.48813334
TRAF1	0.654619165	1.425492775	7.569117325	2.38E-13	1.08E-12	19.48789193
FAM131A	0.406567298	0.930700601	7.567999695	2.40E-13	1.09E-12	19.4804617
EXOC1	0.492380263	1.510034889	7.567650814	2.40E-13	1.09E-12	19.47814244
WDR41	0.519958262	1.779752282	7.566649683	2.42E-13	1.09E-12	19.47148764
GNA11	0.46427702	2.791723357	7.564972081	2.45E-13	1.11E-12	19.46033768
RPS3A	0.894525329	5.55556753	7.564281806	2.46E-13	1.11E-12	19.4557504
YPEL3	0.679456823	3.536232398	7.564057299	2.46E-13	1.11E-12	19.45425848
CDC25A	0.731109777	0.85086427	7.563366435	2.47E-13	1.12E-12	19.44966771
CTIF	0.59623628	2.363192249	7.55916392	2.54E-13	1.15E-12	19.42174898
NOM1	0.420335172	1.516340309	7.557855819	2.57E-13	1.16E-12	19.41306124
DCP1B	0.460104425	1.612593802	7.557775356	2.57E-13	1.16E-12	19.41252688
RALBP1	0.663801457	2.741820552	7.557611208	2.57E-13	1.16E-12	19.41143678
LONP1	0.57116986	4.690632572	7.55729826	2.58E-13	1.16E-12	19.40935855
TAMM41	0.288153646	0.841775963	7.556595419	2.59E-13	1.17E-12	19.40469137
DENND6B	0.431226401	0.71250392	7.556054772	2.60E-13	1.17E-12	19.40110146
TDO2	-2.264278019	4.402018825	-7.55507964	2.61E-13	1.18E-12	19.39462704
OIP5	0.472853762	0.578439058	7.554948502	2.62E-13	1.18E-12	19.39375639
ZNF669	0.613617474	1.105591541	7.554799353	2.62E-13	1.18E-12	19.39276619
RAB40C	0.544239051	2.364197146	7.553294099	2.65E-13	1.19E-12	19.38277354
GART	0.570968989	2.563422694	7.552804115	2.66E-13	1.20E-12	19.3795211
MCM10	0.657756789	0.660890356	7.551429251	2.68E-13	1.21E-12	19.37039582
COX17	0.577432468	4.418737427	7.5510007	2.69E-13	1.21E-12	19.36755169
MGAT4B	0.826328163	5.350692448	7.550888337	2.69E-13	1.21E-12	19.366806
TUBGCP5	0.436245479	1.447068136	7.549350424	2.72E-13	1.22E-12	19.35660058
FLOT2	0.754937773	4.951163192	7.548979841	2.72E-13	1.23E-12	19.35414168
UBR7	0.533458288	2.757480791	7.548886024	2.73E-13	1.23E-12	19.35351919
PCID2	0.584945747	2.115792048	7.54821767	2.74E-13	1.23E-12	19.34908477
FBXO22	0.424992733	1.735197101	7.547562875	2.75E-13	1.24E-12	19.34474061
BTBD9	0.421576042	1.087713992	7.546540844	2.77E-13	1.25E-12	19.33796062
MVP	1.014743289	4.471308831	7.545310384	2.79E-13	1.26E-12	19.32979888
TNFRSF25	0.708659242	1.028151668	7.544141419	2.82E-13	1.27E-12	19.32204598
POMT1	0.439563813	2.080819852	7.543191455	2.83E-13	1.27E-12	19.31574624
PRPF38A	0.575995604	2.436881139	7.541103198	2.87E-13	1.29E-12	19.30189994
CFAP157	0.14172484	0.197355797	7.540401253	2.89E-13	1.30E-12	19.29724631
NR6A1	0.588224664	0.862219725	7.536716218	2.96E-13	1.33E-12	19.27282136
SPAST	0.40228536	1.363200517	7.535864208	2.98E-13	1.34E-12	19.26717541
MMP14	1.33212679	3.765030898	7.535292852	2.99E-13	1.34E-12	19.26338952
RPL18	0.890774857	6.901085694	7.534366812	3.01E-13	1.35E-12	19.2572539
KIF18A	0.603077827	0.588896875	7.533655836	3.02E-13	1.36E-12	19.25254361
ANKRD13A	0.587645764	2.294897473	7.531029725	3.08E-13	1.38E-12	19.2351483
EXT2	0.459228428	2.369615444	7.53044635	3.09E-13	1.39E-12	19.23128467
NOTCH4	0.576545495	1.419374667	7.530003703	3.10E-13	1.39E-12	19.22835321
LRRC37B	0.31569942	0.518141465	7.529417392	3.11E-13	1.40E-12	19.22447053
GDPD1	0.505248485	0.73882888	7.527945263	3.14E-13	1.41E-12	19.21472279
EGR3	-0.384806036	0.326424533	-7.527778747	3.14E-13	1.41E-12	19.21362029
TIGD7	0.158679024	0.206265877	7.52669548	3.17E-13	1.42E-12	19.20644846
MSH6	0.660283979	2.044150872	7.526212032	3.18E-13	1.42E-12	19.20324802
PTBP3	0.73271809	2.689775602	7.525912866	3.18E-13	1.43E-12	19.20126761
ARID3C	-0.955166106	1.588886999	-7.525635548	3.19E-13	1.43E-12	19.19943188
CCDC7	0.152520082	0.260485703	7.524260555	3.22E-13	1.44E-12	19.19033077
COPRS	0.670209253	4.944234545	7.521913947	3.27E-13	1.47E-12	19.17480144
CGREF1	1.374275387	2.033887133	7.520337779	3.31E-13	1.48E-12	19.16437279
ID2	-0.986950647	5.954992994	-7.520242367	3.31E-13	1.48E-12	19.16374155
KNL1	0.619234863	1.160120904	7.519857081	3.32E-13	1.48E-12	19.1611926
ADD1	0.594719127	3.429831769	7.519733069	3.32E-13	1.49E-12	19.16037219
PEMT	-1.106609082	4.123948832	-7.517972406	3.36E-13	1.50E-12	19.14872552
RHBDF1	0.760109938	1.632313745	7.515566728	3.41E-13	1.53E-12	19.13281549
SH2D3C	0.626716508	1.705164009	7.51529295	3.42E-13	1.53E-12	19.13100509
MTMR11	1.076098375	1.532421025	7.515212833	3.42E-13	1.53E-12	19.13047532
EHBP1L1	0.741142661	2.371723733	7.514519375	3.44E-13	1.54E-12	19.12588999
ARHGEF9	0.339536789	0.770179363	7.514367477	3.44E-13	1.54E-12	19.12488565
BID	0.728703377	3.388358135	7.514237536	3.45E-13	1.54E-12	19.1240265
RBM34	0.189775598	0.30858464	7.513366829	3.47E-13	1.55E-12	19.11826978
SLC35E2B	0.662902643	1.631300487	7.51311008	3.47E-13	1.55E-12	19.11657237
CYTH3	0.676198501	1.424759383	7.511709606	3.50E-13	1.56E-12	19.10731438
MYH9	0.804161081	6.132565339	7.510632316	3.53E-13	1.58E-12	19.10019373
PARD3	0.641401857	2.911104828	7.509695799	3.55E-13	1.59E-12	19.0940042
NAA50	0.564024262	3.708437279	7.509543466	3.56E-13	1.59E-12	19.09299747
SF3B1	0.664323993	3.966569794	7.509150015	3.57E-13	1.59E-12	19.09039733
NOC2L	0.671124467	3.42436805	7.508340062	3.59E-13	1.60E-12	19.08504504
RSU1	0.647138841	3.435268591	7.507888607	3.60E-13	1.60E-12	19.08206196
ZFYVE27	0.545434265	2.967204876	7.50777346	3.60E-13	1.60E-12	19.08130112
KARS1	0.571635982	4.53246967	7.507257669	3.61E-13	1.61E-12	19.07789312
VAPA	0.50220936	3.260049382	7.506580086	3.63E-13	1.62E-12	19.07341639
WDR48	0.431162044	2.132485738	7.505311819	3.66E-13	1.63E-12	19.06503788
MICB	0.769820847	1.201155432	7.505092001	3.66E-13	1.63E-12	19.06358581
RPS10	0.333460543	0.432186229	7.504801078	3.67E-13	1.63E-12	19.0616641
TRIT1	0.419723809	1.341209779	7.504264463	3.69E-13	1.64E-12	19.05811958
RPL13A	0.897815597	8.171568863	7.503545737	3.70E-13	1.65E-12	19.05337247
SF1	0.459509835	4.502397327	7.502358486	3.73E-13	1.66E-12	19.04553157
TMEM39B	0.457995512	2.216426678	7.501979067	3.74E-13	1.66E-12	19.04302599
TTF2	0.454457772	0.684717242	7.501818366	3.75E-13	1.67E-12	19.0419648
TMEM259	0.585186011	4.488780555	7.501604902	3.75E-13	1.67E-12	19.0405552
FBXL22	0.119226051	0.159228001	7.501534413	3.75E-13	1.67E-12	19.04008974
MRPS17	0.614297641	2.317888409	7.501481044	3.75E-13	1.67E-12	19.03973733
AIDA	0.615672005	2.156450675	7.50124596	3.76E-13	1.67E-12	19.03818503
MAP3K7CL	0.531394549	1.132177207	7.500412223	3.78E-13	1.68E-12	19.03268001
BCLAF3	0.361456725	0.743622031	7.499584198	3.80E-13	1.69E-12	19.02721317
SHQ1	0.429889467	1.464737022	7.499159945	3.81E-13	1.69E-12	19.02441231
ORC3	0.659892519	2.495411307	7.498806864	3.82E-13	1.70E-12	19.02208142
PROK2	-0.134849976	0.057638566	-7.497912396	3.85E-13	1.71E-12	19.01617689
BCAP29	0.070308427	0.111174047	7.496503276	3.88E-13	1.72E-12	19.00687615
RB1CC1	0.758162451	2.912810144	7.495861074	3.90E-13	1.73E-12	19.00263781
HAUS2	0.495288272	1.652187861	7.495445215	3.91E-13	1.73E-12	18.99989342
UBE2R2	0.459369779	4.221732352	7.49525504	3.92E-13	1.74E-12	18.99863843
SUMF2	0.753726257	4.710554139	7.494781166	3.93E-13	1.74E-12	18.99551137
MLXIP	0.589046725	1.96873432	7.493461679	3.96E-13	1.76E-12	18.98680498
SPIN3	0.255939729	0.473925698	7.491163103	4.02E-13	1.78E-12	18.97164106
CYP2C9	-2.326080337	5.764836081	-7.490716031	4.04E-13	1.79E-12	18.96869209
LRRC46	0.291305627	0.474814965	7.490313112	4.05E-13	1.79E-12	18.96603448
FAM161B	0.278962688	0.57174126	7.489458185	4.07E-13	1.80E-12	18.96039585
HNRNPD	0.573108459	3.93930844	7.48920714	4.08E-13	1.81E-12	18.95874018
ZNF416	0.437302119	1.008844504	7.48852812	4.10E-13	1.81E-12	18.9542622
GABARAPL2	0.481870597	4.109032569	7.488383849	4.10E-13	1.81E-12	18.95331081
ARPP19	0.62877879	3.518268703	7.488318252	4.10E-13	1.81E-12	18.95287823
EFNB3	-0.392159319	0.299136058	-7.487103707	4.14E-13	1.83E-12	18.94486952
TEAD2	1.155622208	2.181140981	7.487020738	4.14E-13	1.83E-12	18.94432246
ZNF782	0.290335367	0.578704058	7.486455159	4.15E-13	1.84E-12	18.94059341
NOP16	0.737268183	2.532776907	7.485890488	4.17E-13	1.84E-12	18.93687055
TECR	0.616193968	4.200059235	7.485318667	4.19E-13	1.85E-12	18.93310078
RCL1	-0.992963112	3.422279302	-7.484335868	4.21E-13	1.86E-12	18.92662211
ADSL	0.198413262	0.407249815	7.478909992	4.37E-13	1.93E-12	18.89086615
MSS51	0.296603665	0.390767391	7.477375629	4.42E-13	1.95E-12	18.88075846
FAM222B	0.641369201	2.169557222	7.475109963	4.48E-13	1.98E-12	18.86583617
CCDC138	0.394343963	0.597466576	7.474564509	4.50E-13	1.99E-12	18.86224418
FAHD2A	-0.53931111	2.6294805	-7.474543956	4.50E-13	1.99E-12	18.86210883
MKNK1	0.400560554	1.533962157	7.473569616	4.53E-13	2.00E-12	18.855693
PGBD1	0.700491465	1.222521012	7.47353491	4.53E-13	2.00E-12	18.85546448
PARD6G	0.504347681	1.031112837	7.471484636	4.59E-13	2.03E-12	18.84196599
TBC1D12	0.405744754	0.96716695	7.471319174	4.60E-13	2.03E-12	18.84087675
AP2A2	0.443025044	3.077147987	7.47078048	4.62E-13	2.03E-12	18.83733065
CCDC9	0.543585247	2.701119788	7.47017095	4.63E-13	2.04E-12	18.83331849
CDCA2	0.630951977	0.625809309	7.469775661	4.65E-13	2.05E-12	18.83071668
WDR1	0.61736214	4.402175131	7.467875518	4.71E-13	2.07E-12	18.81821134
SPRY2	-0.754792842	2.186498854	-7.46708691	4.73E-13	2.08E-12	18.81302201
KIF5B	0.72694274	3.682380187	7.465317079	4.79E-13	2.11E-12	18.80137741
APC2	0.204445465	0.283586459	7.465269617	4.79E-13	2.11E-12	18.80106516
ESAM	0.764833687	2.987864501	7.464334726	4.82E-13	2.12E-12	18.79491493
AGRN	1.133240084	3.425203031	7.46402652	4.83E-13	2.12E-12	18.79288751
GRAMD1C	-0.683567534	1.074802761	-7.463818368	4.84E-13	2.13E-12	18.7915183
RPL31	0.795387332	6.359516647	7.461371314	4.92E-13	2.16E-12	18.77542387
RPS28	0.905438736	6.710784566	7.460743245	4.94E-13	2.17E-12	18.77129368
IVD	-0.722456127	4.510088596	-7.460524158	4.94E-13	2.17E-12	18.76985302
RNF24	0.575787049	0.918484612	7.459835807	4.97E-13	2.18E-12	18.76532681
PSEN1	0.448536002	2.495691256	7.457646433	5.04E-13	2.21E-12	18.75093286
ZNF841	0.583828502	1.003387935	7.457432573	5.05E-13	2.22E-12	18.74952702
PPP1R13L	0.815521093	1.769832435	7.457394186	5.05E-13	2.22E-12	18.74927468
PDE7B	-0.416046013	0.497312697	-7.454901747	5.13E-13	2.25E-12	18.73289261
MRPL23	0.754485558	3.668064637	7.453839067	5.17E-13	2.27E-12	18.7259092
KCTD6	0.732975799	2.052306791	7.453230883	5.19E-13	2.28E-12	18.72191286
ZNF664	0.740853902	3.68258585	7.451954942	5.24E-13	2.30E-12	18.71352953
DNAJB5	0.403174932	0.940255594	7.45161198	5.25E-13	2.30E-12	18.71127635
